domain,nameserver,ip,request,response,tc
eumetcal.eu,ns2.ssc-campus.nl.,131.224.2.136,82,449,
eumetcal.eu,ns1.surfnet.nl.,192.87.106.101,82,240,
eumetcal.eu,ns1.ssc-campus.nl.,131.224.2.135,82,449,
eumetcal.eu,ns2.surfnet.nl.,192.87.36.2,82,240,
eunethta.eu,ns3.asp4all.nl.,149.210.176.179,82,201,
eunethta.eu,ns1.asp4all.nl.,62.112.241.11,82,201,
eunethta.eu,ns2.asp4all.nl.,62.112.242.11,82,201,
euphix.org,ns-eu09.mithrilnetwork.com.,212.18.237.194,81,215,
euphix.org,ns-eu10.mithrilnetwork.com.,162.19.173.1,81,215,
eurlplanthealth.pleio.nl,odcn.pleio.nl.,,95,,
eurlsalmonella.eu,ns2.ssc-campus.nl.,131.224.2.136,88,343,
eurlsalmonella.eu,ns2.w-e-r-k.nl.,31.200.209.176,88,134,
eurlsalmonella.eu,ns1.ssc-campus.nl.,131.224.2.135,88,343,
eurlsalmonella.eu,ns1.w-e-r-k.nl.,5.172.40.100,88,134,
eurofawc.com,ns2.snel.com.,89.207.130.251,83,138,
eurofawc.com,ns3.snel.com.,77.72.147.249,83,138,
eurofawc.com,ns1.snel.com.,89.207.128.251,83,138,
europaomdehoek.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,88,336,
europaomdehoek.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,88,336,
europaomdehoek.nl,ns3.rijksoverheidnl.org.,145.100.177.67,88,336,
europaomdehoek.nl,ns0.rijksoverheidnl.com.,185.136.96.82,88,452,
europeanpartnership-responsibleminerals.eu,ns1.rijksoverheidnl.nl.,178.22.85.27,113,165,
europeanpartnership-responsibleminerals.eu,ns2.rijksoverheidnl.eu.,94.228.142.136,113,165,
europeanpartnership-responsibleminerals.eu,ns3.rijksoverheidnl.org.,145.100.177.67,113,165,
europeanpartnership-responsibleminerals.eu,ns0.rijksoverheidnl.com.,185.136.96.82,113,281,
eurovignettes.eu,ns3.belastingdienst.nl.,85.159.96.53,87,167,
eurovignettes.eu,ns2.belastingdienst.nl.,85.159.100.53,87,167,
eurovignettes.eu,ns4.belastingdienst.nl.,147.181.112.4,87,167,
euthanasiecommissie.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,93,145,
euthanasiecommissie.nl,ns0.rijksoverheidnl.com.,185.136.96.82,93,261,
euthanasiecommissie.nl,ns3.rijksoverheidnl.org.,145.100.177.67,93,145,
euthanasiecommissie.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,93,145,
evenwichtinhandhaving.nl,ns05.2is.nl.,185.107.227.15,95,177,
evenwichtinhandhaving.nl,ns03.2is.nl.,62.221.202.199,95,177,
evenwichtinhandhaving.nl,ns04.2is.be.,62.221.197.54,95,177,
ewnederland.nl,ns3.openprovider.eu.,162.159.48.89,85,135,
ewnederland.nl,ns1.openprovider.nl.,162.159.26.10,85,135,
ewnederland.nl,ns2.openprovider.be.,162.159.27.96,85,135,
examenbladmbo.nl,ns1.argewebhosting.eu.,31.25.98.210,87,220,
examenbladmbo.nl,ns2.argewebhosting.com.,31.25.98.169,87,220,
examenbladmbo.nl,ns3.argewebhosting.nl.,92.63.168.137,87,220,
examenblad.nl,ns2.argewebhosting.com.,31.25.98.169,84,175,
examenblad.nl,ns3.argewebhosting.nl.,92.63.168.137,84,175,
examenblad.nl,ns1.argewebhosting.eu.,31.25.98.210,84,175,
excellentescholen.nl,ns0.rijksoverheidnl.com.,185.136.96.82,91,259,
excellentescholen.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,91,143,
excellentescholen.nl,ns3.rijksoverheidnl.org.,145.100.177.67,91,143,
excellentescholen.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,91,143,
expertisecentrumlyme.nl,ns2.w-e-r-k.nl.,31.200.209.176,94,140,
expertisecentrumlyme.nl,ns1.ssc-campus.nl.,131.224.2.135,94,347,
expertisecentrumlyme.nl,ns1.w-e-r-k.nl.,5.172.40.100,94,140,
expertisecentrumlyme.nl,ns2.ssc-campus.nl.,131.224.2.136,94,347,
expertisecentrummggz.nl,ns3.rijksoverheidnl.org.,145.100.177.67,94,146,
expertisecentrummggz.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,94,146,
expertisecentrummggz.nl,ns0.rijksoverheidnl.com.,185.136.96.82,94,262,
expertisecentrummggz.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,94,146,
expertisecentrumwarmte.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,96,229,
expertisecentrumwarmte.nl,ns0.rijksoverheidnl.com.,185.136.96.82,96,345,
expertisecentrumwarmte.nl,ns3.rijksoverheidnl.org.,145.100.177.67,96,229,
expertisecentrumwarmte.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,96,229,
expertpanel.gebruikercentraal.nl,plesk-live.nmp.ictu.nl.,,103,,
ezoefapp.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,82,134,
ezoefapp.nl,ns0.rijksoverheidnl.com.,185.136.96.82,82,250,
ezoefapp.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,82,134,
ezoefapp.nl,ns3.rijksoverheidnl.org.,145.100.177.67,82,134,
faculteitmilitairewetenschappen.nl,ns0.rijksoverheidnl.com.,185.136.96.82,105,273,
faculteitmilitairewetenschappen.nl,ns3.rijksoverheidnl.org.,145.100.177.67,105,157,
faculteitmilitairewetenschappen.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,105,157,
faculteitmilitairewetenschappen.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,105,157,
fairproject.org,ns3.rijksoverheidnl.org.,145.100.177.67,86,177,
fairproject.org,ns2.rijksoverheidnl.eu.,94.228.142.136,86,177,
fairproject.org,ns1.rijksoverheidnl.nl.,178.22.85.27,86,177,
fairproject.org,ns0.rijksoverheidnl.com.,185.136.96.82,86,292,
farmacotherapeutischkompas.nl,ns1.asp4all.nl.,62.112.241.11,100,188,
farmacotherapeutischkompas.nl,ns2.asp4all.nl.,62.112.242.11,100,188,
farmacotherapeutischkompas.nl,ns3.asp4all.nl.,149.210.176.179,100,188,
farmatec.nl,ns0.rijksoverheidnl.com.,185.136.96.82,82,344,
farmatec.nl,ns3.rijksoverheidnl.org.,145.100.177.67,82,228,
farmatec.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,82,228,
farmatec.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,82,228,
farmingthefuture.nl,ns2.dictu.nl.,145.69.216.1,90,174,
farmingthefuture.nl,ns1.dictu.nl.,145.12.216.1,90,174,
fcinet.org,ns1.fcinet.org.,87.213.113.101,81,227,
fcinet.org,ns2.fcinet.org.,87.213.113.102,81,227,
federatieveservice.nl,ns-738.awsdns-28.net.,205.251.194.226,92,399,
federatieveservice.nl,ns-1592.awsdns-07.co.uk.,205.251.198.56,92,399,
federatieveservice.nl,ns-120.awsdns-15.com.,205.251.192.120,92,399,
federatieveservice.nl,ns-1289.awsdns-33.org.,205.251.197.9,92,399,
feedfoodtransfer.nl,ns2.ssc-campus.nl.,131.224.2.136,90,343,
feedfoodtransfer.nl,ns2.w-e-r-k.nl.,31.200.209.176,90,136,
feedfoodtransfer.nl,ns1.w-e-r-k.nl.,5.172.40.100,90,136,
feedfoodtransfer.nl,ns1.ssc-campus.nl.,131.224.2.135,90,343,
filmfonds.nl,noel.ns.cloudflare.com.,108.162.193.216,83,302,
filmfonds.nl,lia.ns.cloudflare.com.,172.64.32.185,83,302,
financieelfittewerknemers.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,99,151,
financieelfittewerknemers.nl,ns3.rijksoverheidnl.org.,145.100.177.67,99,151,
financieelfittewerknemers.nl,ns0.rijksoverheidnl.com.,185.136.96.82,99,267,
financieelfittewerknemers.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,99,151,
findo.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,79,154,
findo.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,79,154,
findo.nl,ns0.rijksoverheidnl.com.,185.136.96.82,79,270,
findo.nl,ns3.rijksoverheidnl.org.,145.100.177.67,79,154,
fiod.nl,ns4.belastingdienst.nl.,147.181.112.4,78,158,
fiod.nl,ns3.belastingdienst.nl.,85.159.96.53,78,158,
fiod.nl,ns2.belastingdienst.nl.,85.159.100.53,78,158,
fiscaletaxonomie.pleio.nl,odcn.pleio.nl.,,96,,
fitopjouwmanier.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,89,141,
fitopjouwmanier.nl,ns3.rijksoverheidnl.org.,145.100.177.67,89,141,
fitopjouwmanier.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,89,141,
fitopjouwmanier.nl,ns0.rijksoverheidnl.com.,185.136.96.82,89,257,
fiu-nederland.nl,ns1.kpn.net.,194.151.228.10,87,403,
fiu-nederland.nl,ns11.kpn.net.,213.75.63.33,87,403,
flitspanel.nl,ns3.rijksoverheidnl.org.,145.100.177.67,84,176,
flitspanel.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,84,176,
flitspanel.nl,ns0.rijksoverheidnl.com.,185.136.96.82,84,292,
flitspanel.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,84,176,
flysafe-birdtam.eu,ns-1177.awsdns-19.org.,205.251.196.153,89,170,
flysafe-birdtam.eu,ns-451.awsdns-56.com.,205.251.193.195,89,170,
flysafe-birdtam.eu,ns-1915.awsdns-47.co.uk.,205.251.199.123,89,170,
flysafe-birdtam.eu,ns-840.awsdns-41.net.,205.251.195.72,89,170,
fmhaaglanden.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,86,138,
fmhaaglanden.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,86,138,
fmhaaglanden.nl,ns3.rijksoverheidnl.org.,145.100.177.67,86,138,
fmhaaglanden.nl,ns0.rijksoverheidnl.com.,185.136.96.82,86,254,
fondspodiumkunsten.nl,ns1.transip.nl.,195.8.195.195,92,398,
fondspodiumkunsten.nl,ns0.transip.net.,195.135.195.195,92,398,
fondspodiumkunsten.nl,ns2.transip.eu.,37.97.199.195,92,398,
forensicinstitute.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,91,146,
forensicinstitute.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,91,146,
forensicinstitute.nl,ns0.rijksoverheidnl.com.,185.136.96.82,91,262,
forensicinstitute.nl,ns3.rijksoverheidnl.org.,145.100.177.67,91,146,
forensischezorg.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,89,162,
forensischezorg.nl,ns0.rijksoverheidnl.com.,185.136.96.82,89,278,
forensischezorg.nl,ns3.rijksoverheidnl.org.,145.100.177.67,89,162,
forensischezorg.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,89,162,
forensischinstituut.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,93,186,
forensischinstituut.nl,ns0.rijksoverheidnl.com.,185.136.96.82,93,302,
forensischinstituut.nl,ns3.rijksoverheidnl.org.,145.100.177.67,93,186,
forensischinstituut.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,93,186,
formulieren.kansspelautoriteit.nl,kansspelautoriteit.efaas.nl.,,104,,
formulieren.kansspelautoriteit.nl,efaas.nl.,,104,,
formulieren.kansspelautoriteit.nl,ns10.networkoperations.nl.,185.250.161.4,104,132,
formulieren.kansspelautoriteit.nl,ns11.networkoperations.nl.,185.250.161.5,104,132,
forumstandaardisatie.nl,ns3.rijksoverheidnl.org.,145.100.177.67,94,327,
forumstandaardisatie.nl,ns0.rijksoverheidnl.com.,185.136.96.82,94,443,
forumstandaardisatie.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,94,327,
forumstandaardisatie.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,94,327,
francais.dggf.nl,ps3.platformrijksoverheid.nl.,,87,,
functiegebouwrijksoverheid.nl,ns0.rijksoverheidnl.com.,185.136.96.82,100,349,
functiegebouwrijksoverheid.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,100,233,
functiegebouwrijksoverheid.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,100,233,
functiegebouwrijksoverheid.nl,ns3.rijksoverheidnl.org.,145.100.177.67,100,233,
functiemix.nl,ns3.rijksoverheidnl.org.,145.100.177.67,84,136,
functiemix.nl,ns0.rijksoverheidnl.com.,185.136.96.82,84,252,
functiemix.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,84,136,
functiemix.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,84,136,
functieruilrijk.nl,ns3.rijksoverheidnl.org.,145.100.177.67,89,183,
functieruilrijk.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,89,183,
functieruilrijk.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,89,183,
functieruilrijk.nl,ns0.rijksoverheidnl.com.,185.136.96.82,89,299,
gatewayreview.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,87,139,
gatewayreview.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,87,139,
gatewayreview.nl,ns3.rijksoverheidnl.org.,145.100.177.67,87,139,
gatewayreview.nl,ns0.rijksoverheidnl.com.,185.136.96.82,87,255,
gddiergezondheid.nl,ns1.dn-s.nl.,80.84.224.44,90,473,
gddiergezondheid.nl,ns3.dn-s.nl.,52.51.31.18,90,473,
gddiergezondheid.nl,ns4.dn-s.nl.,141.255.181.66,90,473,
gddiergezondheid.nl,ns2.dn-s.nl.,141.138.198.56,90,473,
gds.dopingautoriteit.nl,daws1.dopingautoriteit.nl.,,94,,
gebiedagen2.waddenzee.nl,www.waddenzee.nl.,,95,,
gebruikercentraal.nl,ns3.rijksoverheidnl.org.,145.100.177.67,91,237,
gebruikercentraal.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,91,237,
gebruikercentraal.nl,ns0.rijksoverheidnl.com.,185.136.96.82,91,353,
gebruikercentraal.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,91,237,
gegevensuitwisselingindezorg.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,102,154,
gegevensuitwisselingindezorg.nl,ns3.rijksoverheidnl.org.,145.100.177.67,102,154,
gegevensuitwisselingindezorg.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,102,154,
gegevensuitwisselingindezorg.nl,ns0.rijksoverheidnl.com.,185.136.96.82,102,270,
geheugenvannederland.nl,ns1.transip.nl.,195.8.195.195,94,214,
geheugenvannederland.nl,ns0.transip.net.,195.135.195.195,94,214,
geheugenvannederland.nl,ns2.transip.eu.,37.97.199.195,94,214,
geldlessen.nl,ns0.rijksoverheidnl.com.,185.136.96.82,84,252,
geldlessen.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,84,136,
geldlessen.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,84,136,
geldlessen.nl,ns3.rijksoverheidnl.org.,145.100.177.67,84,136,
geleacademie.nl,ns3.rijksoverheidnl.org.,145.100.177.67,86,138,
geleacademie.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,86,138,
geleacademie.nl,ns0.rijksoverheidnl.com.,185.136.96.82,86,254,
geleacademie.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,86,138,
gelijke-kansen.nl,ns0.rijksoverheidnl.com.,185.136.96.82,88,256,
gelijke-kansen.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,88,140,
gelijke-kansen.nl,ns3.rijksoverheidnl.org.,145.100.177.67,88,140,
gelijke-kansen.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,88,140,
geluidgegevens.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,88,140,
geluidgegevens.nl,ns0.rijksoverheidnl.com.,185.136.96.82,88,256,
geluidgegevens.nl,ns3.rijksoverheidnl.org.,145.100.177.67,88,140,
geluidgegevens.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,88,140,
geluidregisterspoor.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,93,145,
geluidregisterspoor.nl,ns3.rijksoverheidnl.org.,145.100.177.67,93,145,
geluidregisterspoor.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,93,145,
geluidregisterspoor.nl,ns0.rijksoverheidnl.com.,185.136.96.82,93,261,
gemhofvanjustitie.org,ns3.oxilion.net.,213.206.97.203,92,153,
gemhofvanjustitie.org,ns1.oxilion.nl.,93.186.179.180,92,153,
gemhofvanjustitie.org,ns2.oxilion.nl.,93.186.184.50,92,153,
geneesmiddeleninformatiebank.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,102,154,
geneesmiddeleninformatiebank.nl,ns0.rijksoverheidnl.com.,185.136.96.82,102,270,
geneesmiddeleninformatiebank.nl,ns3.rijksoverheidnl.org.,145.100.177.67,102,154,
geneesmiddeleninformatiebank.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,102,154,
geobasisregistraties.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,94,146,
geobasisregistraties.nl,ns3.rijksoverheidnl.org.,145.100.177.67,94,146,
geobasisregistraties.nl,ns0.rijksoverheidnl.com.,185.136.96.82,94,262,
geobasisregistraties.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,94,146,
geodata.basisinformatie-overstromingen.nl,basisinformatie-overstromingen.nl.,,112,,
geodata.basisinformatie-overstromingen.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,112,178,
geodata.basisinformatie-overstromingen.nl,ns3.rijksoverheidnl.org.,145.100.177.67,112,178,
geodata.basisinformatie-overstromingen.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,112,178,
geodata.basisinformatie-overstromingen.nl,ns0.rijksoverheidnl.com.,185.136.96.82,112,294,
geoforum.nl,ns6.dnsmadeeasy.com.,208.80.124.13,82,164,
geoforum.nl,ns7.dnsmadeeasy.com.,208.80.126.13,82,164,
geoforum.nl,dns4.p01.nsone.net.,198.51.45.65,82,164,
geoforum.nl,dns1.p01.nsone.net.,198.51.44.1,82,164,
geoforum.nl,dns2.p01.nsone.net.,198.51.45.1,82,164,
geoforum.nl,ns5.dnsmadeeasy.com.,208.94.148.13,82,164,
geoforum.nl,dns3.p01.nsone.net.,198.51.44.65,82,164,
gerechtelijkebrief.nl,ns3.rijksoverheidnl.org.,145.100.177.67,92,165,
gerechtelijkebrief.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,92,165,
gerechtelijkebrief.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,92,165,
gerechtelijkebrief.nl,ns0.rijksoverheidnl.com.,185.136.96.82,92,281,
geschillencommissiesociaaldomein.nl,ns4.combell.net.,86.39.202.67,106,247,
geschillencommissiesociaaldomein.nl,ns3.combell.net.,83.217.73.172,106,247,
geschilleninstantieszorg.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,98,150,
geschilleninstantieszorg.nl,ns0.rijksoverheidnl.com.,185.136.96.82,98,266,
geschilleninstantieszorg.nl,ns3.rijksoverheidnl.org.,145.100.177.67,98,150,
geschilleninstantieszorg.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,98,150,
gezondekinderopvang.nl,ns2.ssc-campus.nl.,131.224.2.136,93,346,
gezondekinderopvang.nl,ns1.ssc-campus.nl.,131.224.2.135,93,346,
gezondekinderopvang.nl,ns2.w-e-r-k.nl.,31.200.209.176,93,139,
gezondekinderopvang.nl,ns1.w-e-r-k.nl.,5.172.40.100,93,139,
gezondeleefomgeving.nl,ns1.ssc-campus.nl.,131.224.2.135,93,467,
gezondeleefomgeving.nl,ns2.w-e-r-k.nl.,31.200.209.176,93,260,
gezondeleefomgeving.nl,ns1.w-e-r-k.nl.,5.172.40.100,93,260,
gezondeleefomgeving.nl,ns2.ssc-campus.nl.,131.224.2.136,93,467,
gezondeschool.nl,ns1.ssc-campus.nl.,131.224.2.135,87,436,
gezondeschool.nl,ns2.ssc-campus.nl.,131.224.2.136,87,436,
gezondeschool.nl,ns2.w-e-r-k.nl.,31.200.209.176,87,229,
gezondeschool.nl,ns1.w-e-r-k.nl.,5.172.40.100,87,229,
gezondheidsraad.nl,ns3.rijksoverheidnl.org.,145.100.177.67,89,141,
gezondheidsraad.nl,ns0.rijksoverheidnl.com.,185.136.96.82,89,257,
gezondheidsraad.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,89,141,
gezondheidsraad.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,89,141,
ggo-vergunningverlening.nl,ns2.ssc-campus.nl.,131.224.2.136,97,350,
ggo-vergunningverlening.nl,ns1.ssc-campus.nl.,131.224.2.135,97,350,
ggo-vergunningverlening.nl,ns2.w-e-r-k.nl.,31.200.209.176,97,143,
ggo-vergunningverlening.nl,ns1.w-e-r-k.nl.,5.172.40.100,97,143,
ggo-vergunningverlening-zoeken.nl,ns1.w-e-r-k.nl.,5.172.40.100,104,150,
ggo-vergunningverlening-zoeken.nl,ns1.ssc-campus.nl.,131.224.2.135,104,357,
ggo-vergunningverlening-zoeken.nl,ns2.w-e-r-k.nl.,31.200.209.176,104,150,
ggo-vergunningverlening-zoeken.nl,ns2.ssc-campus.nl.,131.224.2.136,104,357,
gipdatabank.nl,ns2.asp4all.nl.,62.112.242.11,85,143,
gipdatabank.nl,ns1.asp4all.nl.,62.112.241.11,85,143,
gipdatabank.nl,ns3.asp4all.nl.,149.210.176.179,85,143,
gipinfo.nl,ns2.argewebhosting.com.,31.25.98.169,81,321,
gipinfo.nl,ns3.argewebhosting.nl.,92.63.168.137,81,321,
gipinfo.nl,ns1.argewebhosting.eu.,31.25.98.210,81,321,
globemission.eu,ns-1224.awsdns-25.org.,205.251.196.200,86,171,
globemission.eu,ns-403.awsdns-50.com.,205.251.193.147,86,171,
globemission.eu,ns-619.awsdns-13.net.,205.251.194.107,86,171,
globemission.eu,ns-1691.awsdns-19.co.uk.,205.251.198.155,86,171,
globio.info,cpns01.csnet.nl.,194.69.29.99,82,208,
globio.info,cpns02.csnet.nl.,194.69.18.19,82,208,
gobernadoraruba.com,ns3.rijksoverheidnl.org.,145.100.177.67,90,142,
gobernadoraruba.com,ns0.rijksoverheidnl.com.,185.136.96.82,90,257,
gobernadoraruba.com,ns1.rijksoverheidnl.nl.,178.22.85.27,90,142,
gobernadoraruba.com,ns2.rijksoverheidnl.eu.,94.228.142.136,90,142,
gobiernodireino.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,89,141,
gobiernodireino.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,89,141,
gobiernodireino.nl,ns0.rijksoverheidnl.com.,185.136.96.82,89,257,
gobiernodireino.nl,ns3.rijksoverheidnl.org.,145.100.177.67,89,141,
gobiernudireino.nl,ns0.rijksoverheidnl.com.,185.136.96.82,89,257,
gobiernudireino.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,89,141,
gobiernudireino.nl,ns3.rijksoverheidnl.org.,145.100.177.67,89,141,
gobiernudireino.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,89,141,
goudenpiramide.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,88,140,
goudenpiramide.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,88,140,
goudenpiramide.nl,ns3.rijksoverheidnl.org.,145.100.177.67,88,140,
goudenpiramide.nl,ns0.rijksoverheidnl.com.,185.136.96.82,88,256,
gouverneuraruba.com,ns3.rijksoverheidnl.org.,145.100.177.67,90,142,
gouverneuraruba.com,ns2.rijksoverheidnl.eu.,94.228.142.136,90,142,
gouverneuraruba.com,ns1.rijksoverheidnl.nl.,178.22.85.27,90,142,
gouverneuraruba.com,ns0.rijksoverheidnl.com.,185.136.96.82,90,257,
gov4nano.eu,ns2.ssc-campus.nl.,131.224.2.136,82,337,
gov4nano.eu,ns1.ssc-campus.nl.,131.224.2.135,82,337,
gov4nano.eu,ns1.w-e-r-k.nl.,5.172.40.100,82,128,
gov4nano.eu,ns2.w-e-r-k.nl.,31.200.209.176,82,128,
government.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,84,136,
government.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,84,136,
government.nl,ns3.rijksoverheidnl.org.,145.100.177.67,84,136,
government.nl,ns0.rijksoverheidnl.com.,185.136.96.82,84,252,
gov.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,77,129,
gov.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,77,129,
gov.nl,ns0.rijksoverheidnl.com.,185.136.96.82,77,245,
gov.nl,ns3.rijksoverheidnl.org.,145.100.177.67,77,129,
gratisvog.nl,ns0.rijksoverheidnl.com.,185.136.96.82,83,579,
gratisvog.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,83,463,
gratisvog.nl,ns3.rijksoverheidnl.org.,145.100.177.67,83,463,
gratisvog.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,83,463,
greendeals.nl,ns2.dictu.nl.,145.69.216.1,84,275,
greendeals.nl,ns1.dictu.nl.,145.12.216.1,84,275,
grensdata.eu,dnsa3.cbs.nl.,87.213.43.202,83,142,
grensdata.eu,cbs01.dns.internl.net.,,83,,
grensdata.eu,dnsa4.cbs.nl.,87.213.43.203,83,142,
grensinfo.nl,ns1.argewebhosting.eu.,31.25.98.210,83,242,
grensinfo.nl,ns3.argewebhosting.nl.,92.63.168.137,83,242,
grensinfo.nl,ns2.argewebhosting.com.,31.25.98.169,83,242,
grenzeloossamenwerken.pleio.nl,odcn.pleio.nl.,,101,,
grknmi.nl,ns.zxcs.eu.,178.62.208.8,80,183,
grknmi.nl,ns.zxcs.nl.,185.104.28.19,80,183,
grknmi.nl,ns.zxcs.be.,46.101.179.64,80,183,
groeiennaarmorgen.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,91,143,
groeiennaarmorgen.nl,ns3.rijksoverheidnl.org.,145.100.177.67,91,143,
groeiennaarmorgen.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,91,143,
groeiennaarmorgen.nl,ns0.rijksoverheidnl.com.,185.136.96.82,91,259,
groei.versnellingshuisce.nl,financiering.versnellingshuisce.nl.,5.61.250.125,98,264,
groenalliantiemiddenholland.nl,ns3.rijksoverheidnl.org.,145.100.177.67,101,153,
groenalliantiemiddenholland.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,101,153,
groenalliantiemiddenholland.nl,ns0.rijksoverheidnl.com.,185.136.96.82,101,269,
groenalliantiemiddenholland.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,101,153,
grondstoffenscanner.nl,ns1.dictu.nl.,145.12.216.1,93,284,
grondstoffenscanner.nl,ns2.dictu.nl.,145.69.216.1,93,284,
guaranteeforum.eu,ns2.rijksoverheidnl.eu.,94.228.142.136,88,140,
guaranteeforum.eu,ns0.rijksoverheidnl.com.,185.136.96.82,88,256,
guaranteeforum.eu,ns1.rijksoverheidnl.nl.,178.22.85.27,88,140,
guaranteeforum.eu,ns3.rijksoverheidnl.org.,145.100.177.67,88,140,
haaglandenveilig.nl,nl.ns.vip.nl.,92.63.173.176,90,136,
haaglandenveilig.nl,be.ns.vip.nl.,185.94.228.197,90,136,
haaglandenveilig.nl,dns.resolver.domains.,185.109.216.162,90,136,
halt.nl,ns2.csnet.nl.,194.69.18.18,78,633,
halt.nl,ns1.csnet.nl.,194.69.16.18,78,605,
handelingenbank.info,ns1.zylon.net.,77.74.50.163,91,145,
handelingenbank.info,ns2.zylon.net.,193.189.149.21,91,145,
handelingenbank.info,ns3.zylon.nl.,77.74.52.251,91,145,
hansken.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,81,133,
hansken.nl,ns3.rijksoverheidnl.org.,145.100.177.67,81,133,
hansken.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,81,133,
hansken.nl,ns0.rijksoverheidnl.com.,185.136.96.82,81,249,
hansken.org,ns2.yourdomainprovider.net.,46.101.153.24,82,150,
hansken.org,ns3.yourdomainprovider.net.,104.236.29.251,82,150,
